run_id,obs_value,variable,obs_type,units_x,date_obs,year,doy,dae,sub_plot,valid,class,subclass,data_type,description,label_var,units_y,vector,sim_code,unit_fac,SAMUCA_sim_code,DSSAT_sim_code,dap,das,date_sim,sim_value,sim_units
MZ0003,0.547353535,lai,avg,m2/m2,07/11/2016,2016,193,65,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,65,132,2016-07-11 06:00:00,0.86377484,m2/m2
MZ0003,0.566838384,lai,avg,m2/m2,07/11/2016,2016,193,65,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,65,132,2016-07-11 06:00:00,0.86377484,m2/m2
MZ0003,0.908752525,lai,avg,m2/m2,07/18/2016,2016,200,72,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,72,139,2016-07-18 06:00:00,1.142684,m2/m2
MZ0003,0.9675909090000001,lai,avg,m2/m2,07/18/2016,2016,200,72,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,72,139,2016-07-18 06:00:00,1.142684,m2/m2
MZ0003,0.654643434,lai,avg,m2/m2,07/18/2016,2016,200,72,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,72,139,2016-07-18 06:00:00,1.142684,m2/m2
MZ0003,0.814347475,lai,avg,m2/m2,07/18/2016,2016,200,72,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,72,139,2016-07-18 06:00:00,1.142684,m2/m2
MZ0003,1.000068687,lai,avg,m2/m2,07/26/2016,2016,208,80,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,80,147,2016-07-26 06:00:00,1.5051762,m2/m2
MZ0003,1.288230303,lai,avg,m2/m2,07/26/2016,2016,208,80,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,80,147,2016-07-26 06:00:00,1.5051762,m2/m2
MZ0003,0.855862626,lai,avg,m2/m2,07/26/2016,2016,208,80,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,80,147,2016-07-26 06:00:00,1.5051762,m2/m2
MZ0003,0.8034343429999999,lai,avg,m2/m2,07/26/2016,2016,208,80,4.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,80,147,2016-07-26 06:00:00,1.5051762,m2/m2
MZ0003,2.141353535,lai,avg,m2/m2,08/01/2016,2016,214,86,1.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,86,153,2016-08-01 06:00:00,1.8181491,m2/m2
MZ0003,2.624949495,lai,avg,m2/m2,08/01/2016,2016,214,86,2.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,86,153,2016-08-01 06:00:00,1.8181491,m2/m2
MZ0003,2.210787879,lai,avg,m2/m2,08/01/2016,2016,214,86,3.0,1,plan,morphology,real,Leaf Area Index,LAI,m2/m2,F,croplai,1.0,,,86,153,2016-08-01 06:00:00,1.8181491,m2/m2
